"","Height","Mu","Sigma","Lambda","Sex"
"6820",113.19,20.6189210114452,0.0683714834733116,0.902657979514482,"Male"
"6821",113.2,20.6228945581195,0.0683764646724376,0.902399575424656,"Male"
"6822",113.21,20.6268691585318,0.0683814499330524,0.902141101191374,"Male"
"6823",113.22,20.6308448134583,0.068386439185716,0.901882556948752,"Male"
"6824",113.23,20.6348215236952,0.0683914323609897,0.901623942828399,"Male"
"6825",113.24,20.6387992900218,0.06839642938931,0.901365258964276,"Male"
"6826",113.25,20.6427781132283,0.068401430201117,0.901106505489006,"Male"
"6827",113.26,20.6467579940952,0.0684064347267609,0.900847682536561,"Male"
"6828",113.27,20.6507389334186,0.0684114428965673,0.900588790239053,"Male"
"6829",113.28,20.6547209319761,0.0684164546407815,0.90032982873101,"Male"
"6830",113.29,20.6587039905612,0.0684214698896095,0.900070798145114,"Male"
"6831",113.3,20.6626881099631,0.0684264885732035,0.899811698614654,"Male"
"6832",113.31,20.6666732909626,0.0684315106216513,0.899552530274086,"Male"
"6833",113.32,20.6706595343589,0.0684365359650096,0.899293293255647,"Male"
"6834",113.33,20.6746468409304,0.0684415645332385,0.899033987694349,"Male"
"6835",113.34,20.6786352114699,0.0684465962562917,0.898774613723448,"Male"
"6836",113.35,20.6826246467696,0.0684516310640382,0.898515171476393,"Male"
"6837",113.36,20.6866151476169,0.0684566688863049,0.898255661087374,"Male"
"6838",113.37,20.690606714804,0.0684617096528602,0.897996082690031,"Male"
"6839",113.38,20.6945993491147,0.0684667532934119,0.897736436419221,"Male"
"6840",113.39,20.698593051349,0.0684717997376385,0.897476722407809,"Male"
"6841",113.4,20.7025878222896,0.0684768489151232,0.897216940791013,"Male"
"6842",113.41,20.7065836627303,0.0684819007554298,0.896957091702703,"Male"
"6843",113.42,20.7105805734661,0.0684869551880507,0.896697175276745,"Male"
"6844",113.43,20.7145785552834,0.0684920121424265,0.89643719164819,"Male"
"6845",113.44,20.7185776089783,0.0684970715479519,0.896177140950937,"Male"
"6846",113.45,20.7225777353442,0.0685021333339495,0.895917023319358,"Male"
"6847",113.46,20.7265789351662,0.0685071974296983,0.895656838889001,"Male"
"6848",113.47,20.7305812092471,0.0685122637644274,0.895396587793233,"Male"
"6849",113.48,20.7345845583745,0.0685173322672998,0.895136270167521,"Male"
"6850",113.49,20.7385889833432,0.0685224028674283,0.894875886146435,"Male"
"6851",113.5,20.7425944849499,0.0685274754938704,0.894615435864521,"Male"
"6852",113.51,20.746601063984,0.0685325500756295,0.894354919457236,"Male"
"6853",113.52,20.7506087212444,0.0685376265416608,0.894094337059053,"Male"
"6854",113.53,20.7546174575215,0.068542704820833,0.89383368880558,"Male"
"6855",113.54,20.7586272736149,0.0685477848420053,0.893572974831329,"Male"
"6856",113.55,20.7626381703153,0.068552866533953,0.893312195272129,"Male"
"6857",113.56,20.7666501484237,0.0685579498254058,0.893051350262547,"Male"
"6858",113.57,20.770663208736,0.0685630346450351,0.892790439937897,"Male"
"6859",113.58,20.7746773520446,0.0685681209214515,0.892529464434127,"Male"
"6860",113.59,20.7786925791486,0.0685732085832231,0.892268423886357,"Male"
"6861",113.6,20.7827088908419,0.0685782975588451,0.892007318430481,"Male"
"6862",113.61,20.7867262879272,0.0685833877767797,0.891746148201442,"Male"
"6863",113.62,20.790744771201,0.0685884791654215,0.891484913335043,"Male"
"6864",113.63,20.7947643414562,0.0685935716530977,0.89122361396763,"Male"
"6865",113.64,20.7987849994987,0.0685986651681068,0.890962250234034,"Male"
"6866",113.65,20.8028067461199,0.0686037596386656,0.890700822271038,"Male"
"6867",113.66,20.8068295821229,0.0686088549929563,0.890439330214023,"Male"
"6868",113.67,20.8108535083061,0.068613951159087,0.890177774199103,"Male"
"6869",113.68,20.8148785254671,0.0686190480651272,0.889916154362547,"Male"
"6870",113.69,20.8189046344073,0.0686241456390805,0.889654470840339,"Male"
"6871",113.7,20.8229318359277,0.068629243808894,0.88939272376855,"Male"
"6872",113.71,20.8269601308257,0.0686343425024644,0.889130913283843,"Male"
"6873",113.72,20.8309895199069,0.0686394416476347,0.888869039521926,"Male"
"6874",113.73,20.8350200039672,0.0686445411721799,0.888607102619867,"Male"
"6875",113.74,20.8390515838117,0.0686496410038402,0.888345102713688,"Male"
"6876",113.75,20.8430842602424,0.0686547410702777,0.888083039939855,"Male"
"6877",113.76,20.847118034056,0.0686598412991108,0.887820914435673,"Male"
"6878",113.77,20.8511529060598,0.0686649416178948,0.887558726337185,"Male"
"6879",113.78,20.8551888770526,0.0686700419541453,0.887296475781636,"Male"
"6880",113.79,20.8592259478393,0.0686751422352959,0.887034162905612,"Male"
"6881",113.8,20.8632641192235,0.0686802423887487,0.886771787845906,"Male"
"6882",113.81,20.8673033920121,0.0686853423418469,0.886509350739048,"Male"
"6883",113.82,20.8713437670012,0.0686904420218595,0.886246851723079,"Male"
"6884",113.83,20.8753852449999,0.0686955413560133,0.885984290934462,"Male"
"6885",113.84,20.8794278268108,0.0687006402714858,0.885721668510555,"Male"
"6886",113.85,20.8834715132365,0.0687057386953703,0.885458984588902,"Male"
"6887",113.86,20.8875163050891,0.068710836554748,0.885196239305902,"Male"
"6888",113.87,20.8915622031677,0.0687159337766041,0.884933432799706,"Male"
"6889",113.88,20.8956092082788,0.0687210302878877,0.88467056520771,"Male"
"6890",113.89,20.8996573212267,0.0687261260154827,0.884407636667541,"Male"
"6891",113.9,20.9037065428248,0.0687312208862387,0.884144647315945,"Male"
"6892",113.91,20.9077568738748,0.0687363148269118,0.88388159729117,"Male"
"6893",113.92,20.9118083151833,0.0687414077642417,0.883618486730967,"Male"
"6894",113.93,20.9158608675546,0.0687464996248723,0.883355315773492,"Male"
"6895",113.94,20.919914531806,0.0687515903354432,0.883092084555364,"Male"
"6896",113.95,20.9239693087336,0.0687566798224711,0.882828793215998,"Male"
"6897",113.96,20.9280251991515,0.0687617680124731,0.882565441892637,"Male"
"6898",113.97,20.9320822038656,0.0687668548318838,0.882302030723632,"Male"
"6899",113.98,20.9361403236914,0.0687719402071,0.882038559846281,"Male"
"6900",113.99,20.9401995594298,0.0687770240644303,0.881775029399806,"Male"
"6901",114,20.9442599118933,0.068782106330163,0.881511439522106,"Male"
"6902",114.01,20.9483213818886,0.0687871869304963,0.88124779035187,"Male"
"6903",114.02,20.952383970233,0.0687922657916178,0.88098408202659,"Male"
"6904",114.03,20.9564476777314,0.0687973428396099,0.880720314685431,"Male"
"6905",114.04,20.9605125051902,0.0688024180005185,0.880456488467443,"Male"
"6906",114.05,20.9645784534317,0.0688074912003532,0.880192603509843,"Male"
"6907",114.06,20.9686455232566,0.0688125623650337,0.879928659952616,"Male"
"6908",114.07,20.97271371548,0.0688176314204516,0.879664657934051,"Male"
"6909",114.08,20.9767830309171,0.0688226982924196,0.879400597592592,"Male"
"6910",114.09,20.9808534703735,0.0688277629067107,0.879136479067915,"Male"
"6911",114.1,20.9849250346675,0.0688328251890356,0.878872302498274,"Male"
"6912",114.11,20.9889977246077,0.0688378850650522,0.878608068023183,"Male"
"6913",114.12,20.9930715410105,0.0688429424603529,0.878343775781358,"Male"
"6914",114.13,20.9971464846873,0.0688479973004897,0.878079425912226,"Male"
"6915",114.14,21.0012225564517,0.0688530495109444,0.877815018555005,"Male"
"6916",114.15,21.0052997571141,0.0688580990171432,0.877550553849483,"Male"
"6917",114.16,21.0093780874958,0.0688631457444684,0.877286031934114,"Male"
"6918",114.17,21.0134575484071,0.0688681896182346,0.877021452948953,"Male"
"6919",114.18,21.0175381406664,0.0688732305637192,0.876756817033008,"Male"
"6920",114.19,21.0216198650839,0.0688782685061059,0.87649212432656,"Male"
"6921",114.2,21.0257027224808,0.0688833033705683,0.876227374968491,"Male"
"6922",114.21,21.0297867136671,0.0688883350821818,0.875962569099333,"Male"
"6923",114.22,21.0338718394626,0.0688933635659988,0.875697706858366,"Male"
"6924",114.23,21.0379581006814,0.0688983887469951,0.875432788385778,"Male"
"6925",114.24,21.042045498142,0.0689034105500987,0.875167813821265,"Male"
"6926",114.25,21.0461340326587,0.0689084289001808,0.874902783305199,"Male"
"6927",114.26,21.050223705055,0.0689134437220683,0.874637696976867,"Male"
"6928",114.27,21.0543145161415,0.0689184549405055,0.87437255497731,"Male"
"6929",114.28,21.058406466741,0.0689234624802049,0.874107357446164,"Male"
"6930",114.29,21.0624995576693,0.0689284662658046,0.873842104523986,"Male"
"6931",114.3,21.0665937897492,0.068933466221913,0.873576796350619,"Male"
"6932",114.31,21.0706891637919,0.0689384622730462,0.873311433067469,"Male"
"6933",114.32,21.0747856806231,0.0689434543437021,0.873046014814191,"Male"
"6934",114.33,21.0788833410591,0.0689484423582968,0.872780541731786,"Male"
"6935",114.34,21.0829821459197,0.0689534262412003,0.872515013960846,"Male"
"6936",114.35,21.087082096028,0.0689584059167305,0.872249431641749,"Male"
"6937",114.36,21.0911831922042,0.0689633813091446,0.871983794915262,"Male"
"6938",114.37,21.0952854352658,0.0689683523426357,0.871718103922653,"Male"
"6939",114.38,21.0993888260343,0.0689733189413603,0.871452358804791,"Male"
"6940",114.39,21.1034933653347,0.0689782810294048,0.871186559702182,"Male"
"6941",114.4,21.1075990539839,0.0689832385307989,0.870920706756496,"Male"
"6942",114.41,21.1117058928058,0.0689881913695304,0.87065480010862,"Male"
"6943",114.42,21.1158138826256,0.068993139469526,0.870388839899364,"Male"
"6944",114.43,21.1199230242648,0.0689980827546507,0.870122826270125,"Male"
"6945",114.44,21.124033318544,0.0690030211487199,0.869856759362554,"Male"
"6946",114.45,21.1281447662869,0.0690079545754825,0.869590639317967,"Male"
"6947",114.46,21.1322573683179,0.0690128829586529,0.869324466277757,"Male"
"6948",114.47,21.136371125461,0.0690178062218723,0.869058240383414,"Male"
"6949",114.48,21.1404860385389,0.0690227242887276,0.868791961776762,"Male"
"6950",114.49,21.1446021083769,0.0690276370827682,0.868525630599343,"Male"
"6951",114.5,21.1487193358037,0.0690325445274769,0.868259246992442,"Male"
"6952",114.51,21.1528377216358,0.0690374465462597,0.867992811098964,"Male"
"6953",114.52,21.1569572667094,0.0690423430625127,0.867726323059417,"Male"
"6954",114.53,21.1610779718415,0.0690472339995377,0.867459783016881,"Male"
"6955",114.54,21.1651998378598,0.0690521192805934,0.867193191113181,"Male"
"6956",114.55,21.1693228655974,0.0690569988289088,0.866926547489513,"Male"
"6957",114.56,21.1734470558731,0.0690618725676094,0.866659852289106,"Male"
"6958",114.57,21.1775724095156,0.0690667404198007,0.866393105653929,"Male"
"6959",114.58,21.181698927354,0.0690716023085286,0.866126307726088,"Male"
"6960",114.59,21.1858266102141,0.0690764581567682,0.865859458648174,"Male"
"6961",114.6,21.1899554589255,0.0690813078874676,0.865592558562409,"Male"
"6962",114.61,21.1940854743151,0.0690861514234886,0.865325607611523,"Male"
"6963",114.62,21.1982166572108,0.0690909886876653,0.865058605938126,"Male"
"6964",114.63,21.2023490084461,0.0690958196027647,0.86479155368433,"Male"
"6965",114.64,21.2064825288425,0.0691006440914916,0.864524450993817,"Male"
"6966",114.65,21.2106172192369,0.069105462076516,0.864257298008434,"Male"
"6967",114.66,21.2147530804544,0.0691102734804318,0.863990094871641,"Male"
"6968",114.67,21.2188901133283,0.0691150782258026,0.863722841725983,"Male"
"6969",114.68,21.2230283186875,0.0691198762351113,0.863455538714643,"Male"
"6970",114.69,21.2271676973617,0.069124667430806,0.863188185980828,"Male"
"6971",114.7,21.2313082501807,0.0691294517352665,0.862920783667867,"Male"
"6972",114.71,21.2354499779805,0.0691342290708369,0.862653331918358,"Male"
"6973",114.72,21.2395928815909,0.0691389993597928,0.862385830875815,"Male"
"6974",114.73,21.2437369618421,0.0691437625243525,0.862118280683841,"Male"
"6975",114.74,21.2478822195677,0.0691485184866905,0.86185068148569,"Male"
"6976",114.75,21.252028655601,0.0691532671689318,0.861583033424756,"Male"
"6977",114.76,21.2561762707725,0.0691580084931288,0.861315336644942,"Male"
"6978",114.77,21.2603250659168,0.0691627423812915,0.861047591289686,"Male"
"6979",114.78,21.2644750418684,0.0691674687553805,0.860779797502565,"Male"
"6980",114.79,21.2686261994597,0.069172187537293,0.860511955427561,"Male"
"6981",114.8,21.2727785395259,0.069176898648883,0.86024406520837,"Male"
"6982",114.81,21.2769320629012,0.0691816020119441,0.859976126988955,"Male"
"6983",114.82,21.2810867704197,0.069186297548206,0.859708140913392,"Male"
"6984",114.83,21.2852426629174,0.0691909851793739,0.859440107125608,"Male"
"6985",114.84,21.2893997412295,0.0691956648270724,0.85917202576978,"Male"
"6986",114.85,21.293558006192,0.0692003364128853,0.858903896990057,"Male"
"6987",114.86,21.2977174586395,0.0692049998583378,0.858635720930876,"Male"
"6988",114.87,21.3018780994102,0.0692096550849078,0.858367497736374,"Male"
"6989",114.88,21.3060399293406,0.0692143020140175,0.858099227550959,"Male"
"6990",114.89,21.3102029492654,0.0692189405670245,0.857830910519402,"Male"
"6991",114.9,21.3143671600245,0.0692235706652603,0.857562546785924,"Male"
"6992",114.91,21.3185325624553,0.0692281922299864,0.857294136495171,"Male"
"6993",114.92,21.3226991573933,0.0692328051824008,0.857025679792119,"Male"
"6994",114.93,21.3268669456796,0.0692374094436739,0.856757176821177,"Male"
"6995",114.94,21.3310359281519,0.0692420049349066,0.856488627727313,"Male"
"6996",114.95,21.3352061056477,0.0692465915771442,0.85622003265556,"Male"
"6997",114.96,21.339377479007,0.069251169291399,0.855951391750796,"Male"
"6998",114.97,21.3435500490708,0.0692557379986104,0.85568270515785,"Male"
"6999",114.98,21.3477238166777,0.0692602976196813,0.85541397302202,"Male"
"7000",114.99,21.3518987826668,0.0692648480754433,0.855145195488609,"Male"
"7001",115,21.3560749478802,0.0692693892867006,0.854876372702649,"Male"
"7002",115.01,21.3602523131576,0.0692739211741843,0.85460750480959,"Male"
"7003",115.02,21.3644308793397,0.0692784436585784,0.854338591954877,"Male"
"7004",115.03,21.3686106472692,0.0692829566605289,0.854069634283802,"Male"
"7005",115.04,21.3727916177872,0.0692874601006166,0.853800631941977,"Male"
"7006",115.05,21.3769737917342,0.0692919538993565,0.853531585075197,"Male"
"7007",115.06,21.3811571699564,0.0692964379772612,0.853262493828631,"Male"
"7008",115.07,21.3853417532926,0.0693009122547356,0.852993358348515,"Male"
"7009",115.08,21.3895275425865,0.069305376652162,0.852724178780572,"Male"
"7010",115.09,21.3937145386828,0.0693098310898721,0.852454955270525,"Male"
"7011",115.1,21.3979027424231,0.0693142754881301,0.852185687964552,"Male"
"7012",115.11,21.4020921546543,0.0693187097671741,0.851916377008287,"Male"
"7013",115.12,21.406282776038,0.0693231338578859,0.851647022543936,"Male"
"7014",115.13,21.4104746062402,0.0693275477508647,0.851377624689072,"Male"
"7015",115.14,21.4146676445792,0.0693319514573916,0.851108183553065,"Male"
"7016",115.15,21.4188618903719,0.0693363449887956,0.850838699245526,"Male"
"7017",115.16,21.4230573429342,0.0693407283564075,0.850569171876079,"Male"
"7018",115.17,21.4272540015846,0.0693451015715872,0.850299601554102,"Male"
"7019",115.18,21.4314518656381,0.0693494646456984,0.850029988389398,"Male"
"7020",115.19,21.4356509344109,0.0693538175901321,0.849760332491583,"Male"
"7021",115.2,21.4398512072167,0.0693581604162666,0.849490633970622,"Male"
"7022",115.21,21.4440526833715,0.0693624931355326,0.849220892936235,"Male"
"7023",115.22,21.4482553621921,0.0693668157593595,0.848951109497919,"Male"
"7024",115.23,21.452459242987,0.0693711282991752,0.848681283766379,"Male"
"7025",115.24,21.4566643250748,0.069375430766452,0.848411415850923,"Male"
"7026",115.25,21.4608706077655,0.0693797231726469,0.848141505862016,"Male"
"7027",115.26,21.4650780903747,0.0693840055292672,0.847871553909379,"Male"
"7028",115.27,21.4692867722138,0.0693882778478049,0.84760156010332,"Male"
"7029",115.28,21.4734966525951,0.0693925401397811,0.847331524553934,"Male"
"7030",115.29,21.4777077308279,0.0693967924167219,0.847061447371845,"Male"
"7031",115.3,21.4819200062276,0.0694010346901851,0.846791328666769,"Male"
"7032",115.31,21.4861334781011,0.0694052669717247,0.846521168549581,"Male"
"7033",115.32,21.490348145761,0.0694094892729237,0.846250967130422,"Male"
"7034",115.33,21.4945640085175,0.0694137016053781,0.845980724519694,"Male"
"7035",115.34,21.4987810656785,0.0694179039806802,0.845710440828158,"Male"
"7036",115.35,21.5029993165545,0.069422096410463,0.845440116166244,"Male"
"7037",115.36,21.507218760455,0.0694262789063661,0.845169750644423,"Male"
"7038",115.37,21.5114393966872,0.0694304514800339,0.84489934437358,"Male"
"7039",115.38,21.5156612245589,0.0694346141431382,0.844628897464461,"Male"
"7040",115.39,21.5198842433789,0.0694387669073538,0.844358410027686,"Male"
"7041",115.4,21.5241084524531,0.0694429097843799,0.844087882174258,"Male"
"7042",115.41,21.52833385109,0.0694470427859322,0.843817314014835,"Male"
"7043",115.42,21.5325604385956,0.0694511659237326,0.843546705660443,"Male"
"7044",115.43,21.5367882142736,0.0694552792095169,0.84327605722234,"Male"
"7045",115.44,21.5410171774317,0.0694593826550445,0.843005368811334,"Male"
"7046",115.45,21.5452473273762,0.0694634762720897,0.842734640538367,"Male"
"7047",115.46,21.5494786634097,0.0694675600724302,0.842463872514894,"Male"
"7048",115.47,21.5537111848374,0.0694716340678671,0.842193064852004,"Male"
"7049",115.48,21.5579448909617,0.0694756982702066,0.841922217661171,"Male"
"7050",115.49,21.5621797810896,0.0694797526912893,0.841651331053271,"Male"
"7051",115.5,21.5664158545212,0.0694837973429481,0.8413804051401,"Male"
"7052",115.51,21.5706531105611,0.069487832237054,0.841109440032786,"Male"
"7053",115.52,21.5748915485098,0.0694918573854571,0.840838435843104,"Male"
"7054",115.53,21.5791311676729,0.0694958728000673,0.840567392682085,"Male"
"7055",115.54,21.583371967347,0.06949987849277,0.840296310661963,"Male"
"7056",115.55,21.5876139468368,0.0695038744754876,0.840025189893919,"Male"
"7057",115.56,21.5918571054424,0.0695078607601546,0.839754030489739,"Male"
"7058",115.57,21.5961014424632,0.0695118373587042,0.839482832561278,"Male"
"7059",115.58,21.6003469572003,0.0695158042831084,0.839211596220208,"Male"
"7060",115.59,21.6045936489511,0.0695197615453301,0.838940321578635,"Male"
"7061",115.6,21.6088415170181,0.0695237091573652,0.838669008748038,"Male"
"7062",115.61,21.6130905606967,0.0695276471312066,0.838397657840831,"Male"
"7063",115.62,21.6173407792875,0.0695315754788854,0.838126268968694,"Male"
"7064",115.63,21.6215921720863,0.0695354942124211,0.837854842244017,"Male"
"7065",115.64,21.6258447383924,0.0695394033438656,0.837583377778663,"Male"
"7066",115.65,21.6300984775028,0.0695433028852825,0.837311875684824,"Male"
"7067",115.66,21.634353388715,0.0695471928487461,0.837040336074619,"Male"
"7068",115.67,21.6386094713226,0.0695510732463388,0.836768759060712,"Male"
"7069",115.68,21.6428667246232,0.0695549440901678,0.836497144755203,"Male"
"7070",115.69,21.6471251479123,0.0695588053923552,0.83622549327047,"Male"
"7071",115.7,21.6513847404853,0.0695626571650262,0.835953804718929,"Male"
"7072",115.71,21.6556455016353,0.0695664994203302,0.835682079213291,"Male"
"7073",115.72,21.6599074306583,0.069570332170434,0.835410316865866,"Male"
"7074",115.73,21.6641705268464,0.0695741554275024,0.835138517789524,"Male"
"7075",115.74,21.6684347894943,0.0695779692037318,0.834866682096733,"Male"
"7076",115.75,21.6727002178955,0.0695817735113225,0.834594809900151,"Male"
"7077",115.76,21.676966811341,0.0695855683624934,0.834322901312791,"Male"
"7078",115.77,21.6812345691251,0.0695893537694833,0.834050956447171,"Male"
"7079",115.78,21.685503490537,0.0695931297445335,0.833778975416533,"Male"
"7080",115.79,21.689773574871,0.0695968962999034,0.833506958333434,"Male"
"7081",115.8,21.6940448214149,0.0696006534478634,0.833234905311273,"Male"
"7082",115.81,21.6983172294638,0.06960440120072,0.8329628164625,"Male"
"7083",115.82,21.7025907983033,0.0696081395707552,0.832690691900817,"Male"
"7084",115.83,21.7068655272247,0.0696118685702937,0.832418531739163,"Male"
"7085",115.84,21.7111414155192,0.0696155882116758,0.83214633609052,"Male"
"7086",115.85,21.7154184624742,0.0696192985072411,0.83187410506834,"Male"
"7087",115.86,21.7196966673788,0.0696229994693482,0.831601838785869,"Male"
"7088",115.87,21.7239760295188,0.0696266911103649,0.831329537356765,"Male"
"7089",115.88,21.7282565481859,0.0696303734426936,0.83105720089395,"Male"
"7090",115.89,21.7325382226639,0.0696340464787237,0.83078482951137,"Male"
"7091",115.9,21.7368210522431,0.069637710230879,0.830512423322083,"Male"
"7092",115.91,21.7411050362074,0.0696413647115876,0.830239982440038,"Male"
"7093",115.92,21.7453901738432,0.0696450099332863,0.82996750697881,"Male"
"7094",115.93,21.749676464437,0.0696486459084452,0.829694997052011,"Male"
"7095",115.94,21.7539639072748,0.0696522726495294,0.829422452773269,"Male"
"7096",115.95,21.75825250164,0.0696558901690289,0.829149874256588,"Male"
"7097",115.96,21.7625422468178,0.069659498479439,0.828877261615744,"Male"
"7098",115.97,21.7668331420926,0.0696630975932761,0.828604614964583,"Male"
"7099",115.98,21.7711251867482,0.0696666875230747,0.828331934417042,"Male"
"7100",115.99,21.7754183800661,0.0696702682813559,0.828059220087386,"Male"
"7101",116,21.7797127213308,0.0696738398807012,0.827786472089457,"Male"
"7102",116.01,21.7840082098256,0.0696774023336687,0.827513690537289,"Male"
"7103",116.02,21.78830484483,0.0696809556528324,0.82724087554535,"Male"
"7104",116.03,21.7926026256271,0.06968449985081,0.82696802722771,"Male"
"7105",116.04,21.7969015514981,0.0696880349401923,0.82669514569865,"Male"
"7106",116.05,21.8012016217239,0.0696915609336221,0.826422231072492,"Male"
"7107",116.06,21.8055028355852,0.0696950778437283,0.826149283463601,"Male"
"7108",116.07,21.8098051923606,0.0696985856831614,0.825876302986603,"Male"
"7109",116.08,21.8141086913304,0.0697020844645909,0.82560328975592,"Male"
"7110",116.09,21.8184133317754,0.069705574200703,0.825330243885881,"Male"
"7111",116.1,21.8227191129723,0.0697090549041895,0.825057165491369,"Male"
"7112",116.11,21.8270260342007,0.0697125265877522,0.824784054686891,"Male"
"7113",116.12,21.8313340947375,0.0697159892641179,0.824510911587313,"Male"
"7114",116.13,21.8356432938613,0.069719442946022,0.824237736307258,"Male"
"7115",116.14,21.8399536308481,0.0697228876462104,0.823964528961714,"Male"
"7116",116.15,21.8442651049745,0.0697263233774392,0.823691289665567,"Male"
"7117",116.16,21.8485777155199,0.0697297501525029,0.82341801853337,"Male"
"7118",116.17,21.8528914617571,0.069733167984182,0.823144715680505,"Male"
"7119",116.18,21.8572063429617,0.069736576885276,0.822871381221985,"Male"
"7120",116.19,21.8615223584108,0.069739976868609,0.822598015272703,"Male"
"7121",116.2,21.8658395073763,0.0697433679470026,0.822324617948127,"Male"
"7122",116.21,21.8701577891346,0.0697467501333104,0.822051189363196,"Male"
"7123",116.22,21.8744772029601,0.0697501234403935,0.821777729633137,"Male"
"7124",116.23,21.8787977481233,0.0697534878811092,0.821504238873616,"Male"
"7125",116.24,21.8831194239013,0.0697568434683624,0.821230717199475,"Male"
"7126",116.25,21.8874422295613,0.0697601902150249,0.820957164726863,"Male"
"7127",116.26,21.891766164381,0.0697635281340376,0.820683581570539,"Male"
"7128",116.27,21.8960912276308,0.0697668572383137,0.820409967846238,"Male"
"7129",116.28,21.9004174185797,0.0697701775407906,0.820136323669848,"Male"
"7130",116.29,21.9047447365005,0.0697734890544214,0.819862649156772,"Male"
"7131",116.3,21.9090731806639,0.0697767917921828,0.819588944422681,"Male"
"7132",116.31,21.9134027503398,0.0697800857670433,0.819315209583411,"Male"
"7133",116.32,21.9177334447976,0.0697833709919988,0.819041444754777,"Male"
"7134",116.33,21.9220652633063,0.0697866474800537,0.818767650052694,"Male"
"7135",116.34,21.9263982051371,0.0697899152442405,0.818493825592787,"Male"
"7136",116.35,21.9307322695557,0.0697931742975788,0.818219971491398,"Male"
"7137",116.36,21.9350674558325,0.0697964246531255,0.817946087864231,"Male"
"7138",116.37,21.9394037632332,0.0697996663239315,0.817672174827672,"Male"
"7139",116.38,21.9437411910266,0.0698028993230768,0.817398232497613,"Male"
"7140",116.39,21.9480797384785,0.0698061236636438,0.817124260990424,"Male"
"7141",116.4,21.9524194048562,0.069809339358743,0.81685026042221,"Male"
"7142",116.41,21.9567601894264,0.0698125464214849,0.81657623090921,"Male"
"7143",116.42,21.9611020914526,0.0698157448649821,0.816302172568044,"Male"
"7144",116.43,21.9654451102021,0.0698189347023936,0.816028085514847,"Male"
"7145",116.44,21.9697892449383,0.069822115946869,0.815753969866268,"Male"
"7146",116.45,21.9741344949263,0.0698252886115671,0.815479825738734,"Male"
"7147",116.46,21.9784808594315,0.0698284527096804,0.815205653248648,"Male"
"7148",116.47,21.982828337715,0.0698316082543969,0.81493145251296,"Male"
"7149",116.48,21.9871769290416,0.0698347552589167,0.814657223648113,"Male"
"7150",116.49,21.9915266326727,0.0698378937364665,0.814382966771037,"Male"
"7151",116.5,21.9958774478734,0.0698410237002851,0.814108681998183,"Male"
"7152",116.51,22.0002293739015,0.0698441451636008,0.813834369446917,"Male"
"7153",116.52,22.0045824100209,0.0698472581396893,0.813560029233819,"Male"
"7154",116.53,22.0089365554951,0.0698503626418248,0.813285661475539,"Male"
"7155",116.54,22.0132918095806,0.0698534586832807,0.813011266289659,"Male"
"7156",116.55,22.0176481715398,0.0698565462773693,0.812736843792945,"Male"
"7157",116.56,22.0220056406315,0.0698596254373889,0.812462394102661,"Male"
"7158",116.57,22.026364216117,0.0698626961766762,0.812187917335738,"Male"
"7159",116.58,22.0307238972542,0.0698657585085651,0.811913413609541,"Male"
"7160",116.59,22.0350846833025,0.0698688124464124,0.811638883041304,"Male"
"7161",116.6,22.0394465735171,0.0698718580035642,0.811364325748687,"Male"
"7162",116.61,22.0438095671616,0.0698748951934268,0.811089741848391,"Male"
"7163",116.62,22.0481736634886,0.0698779240293693,0.810815131458476,"Male"
"7164",116.63,22.052538861756,0.069880944524801,0.810540494696304,"Male"
"7165",116.64,22.0569051612207,0.0698839566931386,0.810265831679404,"Male"
"7166",116.65,22.0612725611405,0.069886960547816,0.809991142525163,"Male"
"7167",116.66,22.065641060769,0.0698899561022746,0.809716427351532,"Male"
"7168",116.67,22.0700106593634,0.0698929433699634,0.809441686276008,"Male"
"7169",116.68,22.0743813561779,0.0698959223643652,0.809166919416449,"Male"
"7170",116.69,22.078753150464,0.069898893098935,0.808892126891058,"Male"
"7171",116.7,22.0831260414804,0.0699018555871949,0.808617308817164,"Male"
"7172",116.71,22.0875000284791,0.0699048098426427,0.808342465312891,"Male"
"7173",116.72,22.091875110713,0.0699077558787921,0.808067596496293,"Male"
"7174",116.73,22.0962512874344,0.0699106937091856,0.807792702485485,"Male"
"7175",116.74,22.1006285578973,0.0699136233473691,0.807517783398394,"Male"
"7176",116.75,22.1050069213532,0.0699165448068935,0.80724283935325,"Male"
"7177",116.76,22.1093863770527,0.0699194581013355,0.806967870468353,"Male"
"7178",116.77,22.1137669242488,0.0699223632442791,0.806692876861799,"Male"
"7179",116.78,22.1181485621907,0.0699252602493218,0.806417858652084,"Male"
"7180",116.79,22.1225312901313,0.069928149130083,0.806142815957274,"Male"
"7181",116.8,22.1269151073169,0.069931029900167,0.805867748896267,"Male"
"7182",116.81,22.1313000129995,0.0699339025732233,0.805592657587244,"Male"
"7183",116.82,22.1356860064269,0.0699367671628946,0.805317542148909,"Male"
"7184",116.83,22.1400730868486,0.0699396236828474,0.805042402699781,"Male"
"7185",116.84,22.1444612535136,0.0699424721467507,0.804767239358431,"Male"
"7186",116.85,22.1488505056695,0.0699453125683026,0.804492052243567,"Male"
"7187",116.86,22.1532408425632,0.06994814496119,0.80421684147406,"Male"
"7188",116.87,22.1576322634412,0.0699509693391257,0.803941607168789,"Male"
"7189",116.88,22.1620247675502,0.0699537857158343,0.803666349446619,"Male"
