"","Age","Mu","Sigma","Lambda","Sex"
"86",0.85,8.39364103294438,0.169499297767069,0.871316927413632,"Male"
"87",0.86,8.41735426919802,0.169371489881788,0.874141607454314,"Male"
"88",0.87,8.44083785436948,0.169246174093495,0.876851521477098,"Male"
"89",0.88,8.46410119535654,0.169122971076837,0.879450569041729,"Male"
"90",0.89,8.48715344542544,0.169001512823442,0.881942545648937,"Male"
"91",0.9,8.51000351371027,0.168881442184377,0.884331146619722,"Male"
"92",0.91,8.53266007425616,0.168762412441701,0.886619970788751,"Male"
"93",0.92,8.55513157463333,0.168644086907164,0.88881252402211,"Male"
"94",0.93,8.57742624414579,0.168526138546184,0.89091222257054,"Male"
"95",0.94,8.59955210165716,0.16840824962541,0.892922396267236,"Male"
"96",0.95,8.62151696305807,0.168290111382374,0.894846291578471,"Male"
"97",0.96,8.6433284483913,0.168171423715685,0.89668707451634,"Male"
"98",0.97,8.66499398865814,0.168051894894519,0.898447833419923,"Male"
"99",0.98,8.68652083231951,0.16793124128608,0.900131581613223,"Male"
"100",0.99,8.70791605151103,0.167809187099905,0.901741259945865,"Male"
"101",1,8.72918654798469,0.167685464147888,0.90327973922374,"Male"
"102",1.01,8.75033905879644,0.167559811619113,0.904749822533591,"Male"
"103",1.02,8.77138016174667,0.167431975868414,0.906154247469747,"Male"
"104",1.03,8.79231628059368,0.167301710217952,0.907495688265086,"Male"
"105",1.04,8.81315369004318,0.167168774770773,0.908776757834832,"Male"
"106",1.05,8.83389852053574,0.167032936235858,0.910000009733252,"Male"
"107",1.06,8.85455676283272,0.166893967763684,0.911167940031754,"Male"
"108",1.07,8.87513427241716,0.166751648791809,0.912282989119597,"Male"
"109",1.08,8.89563677371517,0.166605764899742,0.913347543432641,"Male"
"110",1.09,8.91606986414938,0.166456107672595,0.914363937112574,"Male"
"111",1.1,8.93643901803111,0.166302474572913,0.915334453600566,"Male"
"112",1.11,8.95674959029958,0.166144668820188,0.916261327168365,"Male"
"113",1.12,8.97700682011423,0.165982499277535,0.917146744390325,"Male"
"114",1.13,8.99721583430917,0.165815780345121,0.917992845558395,"Male"
"115",1.14,9.01738165071553,0.165644331859908,0.918801726042917,"Male"
"116",1.15,9.0375091813575,0.165467979001292,0.919575437602018,"Male"
"117",1.16,9.05760323552698,0.165286552202224,0.920315989642353,"Male"
"118",1.17,9.07766852274406,0.165099887065515,0.921025350432728,"Male"
"119",1.18,9.09770943747868,0.164907842854785,0.921705378940109,"Male"
"120",1.19,9.11772806400149,0.164710472188183,0.922357190935919,"Male"
"121",1.2,9.13772514972988,0.164507937365411,0.922981468612166,"Male"
"122",1.21,9.15770141034345,0.164300399083999,0.923578875642142,"Male"
"123",1.22,9.17765754684628,0.164088015068755,0.92415006282966,"Male"
"124",1.23,9.19759424597746,0.163870940118302,0.924695668459436,"Male"
"125",1.24,9.2175121806081,0.163649326151082,0.925216318634678,"Male"
"126",1.25,9.237412010125,0.163423322250802,0.925712627602584,"Male"
"127",1.26,9.25729438079899,0.163193074711277,0.926185198069471,"Male"
"128",1.27,9.27715992614141,0.162958727080753,0.926634621504517,"Male"
"129",1.28,9.29700926724822,0.162720420205669,0.927061478433334,"Male"
"130",1.29,9.31684301313252,0.162478292273894,0.92746633872152,"Male"
"131",1.3,9.33666176104613,0.162232478857425,0.927849761848472,"Male"
"132",1.31,9.35646609678643,0.161983112954463,0.928212297173843,"Male"
"133",1.32,9.37625659499933,0.161730325031121,0.928554484192375,"Male"
"134",1.33,9.39603381946684,0.161474243062472,0.928876852782802,"Male"
"135",1.34,9.4157983233897,0.161214992573193,0.929179923446611,"Male"
"136",1.35,9.43555064965237,0.16095269667749,0.929464207542644,"Male"
