"","Age","0.02","0.05","0.25","0.5","0.75","0.95","0.98"
"1",0,8.4832591204717,9.1430941614025,10.8825804082036,12.2479910965573,13.7538120551348,16.189532764369,17.3187251427101
"2",0.1,10.1110961063733,11.0628718154421,13.4759957204494,15.2797345095859,17.1857658368869,20.1051567346894,21.3973341316488
"3",0.2,10.5590421713968,11.6366992102428,14.2809069687038,16.1852247718713,18.1396551522718,21.0331299841627,22.2795908136214
"4",0.3,10.7592719018822,11.9282950038607,14.7095847039664,16.6478963184917,18.5898170326859,21.3891964725909,22.5706067140992
"5",0.4,10.8538188919727,12.0831928789903,14.9331091948434,16.8677379209455,18.7708160930315,21.4613576422782,22.5803283491316
"6",0.5,10.922249674926,12.1798432760421,15.0408434449134,16.947600353003,18.8002011569316,21.3859944907674,22.4512116134151
"7",0.6,10.9952387747091,12.251316291043,15.0775815303852,16.9412762009124,18.7393171668074,21.2308419743712,22.2517452391841
"8",0.7,11.0800640872759,12.3131600012629,15.0768910143826,16.8922743401613,18.6390838074672,21.05294256156,22.0399797326111
"9",0.8,11.1764564963803,12.372999245526,15.060250508778,16.8284025091928,18.5314287672296,20.8868913438759,21.8506313317706
"10",0.9,11.2826911706293,12.4351662273395,15.0410593288293,16.7664921729385,18.43504765831,20.7520751322617,21.7028314762668
"11",1,11.3958110703185,12.5013299129769,15.0263771570036,16.7145039117537,18.3573846114924,20.653576409803,21.6002694169445
"12",1.1,11.5099091739239,12.5692101935896,15.0160407808905,16.6700839989142,18.2918759861314,20.5762657989909,21.5235416674444
"13",1.2,11.6211129625188,12.6369071070998,15.0089339017251,16.6301613437304,18.2319538308858,20.5064643091357,21.4553852319994
"14",1.3,11.7274733746215,12.7033171590121,15.004135173911,16.592477113745,18.1729465700239,20.4343882972803,21.3833535692147
"15",1.4,11.828157566103,12.7678199584563,15.0008678425076,16.5553396379001,18.1114996553239,20.3529710688406,21.2983631341219
"16",1.5,11.9230536229692,12.8301454724012,14.9985190671414,16.5175794330332,18.045445111396,20.2576761214195,21.1945239983032
"17",1.6,12.0130758653043,12.8906490831792,14.9970898184301,16.4794189145597,17.9753971044671,20.1497367576698,21.0732955644169
"18",1.7,12.0993976109032,12.949903137512,14.9968661392978,16.4416593237928,17.9030984506638,20.0327965941649,20.9392662489169
"19",1.8,12.182952845579,13.0083813095495,14.9980822069019,16.4049451070629,17.8299816998551,19.9099567845873,20.796396652324
"20",1.9,12.2644867898084,13.0664737215273,15.0009294300728,16.3697920831417,17.7572117904588,19.7838084407648,20.6480323445134
"21",2,12.3445980441997,13.1245025731828,15.0055661871795,16.3366153439341,17.6857345426921,19.6564972814345,20.4969667143149
"22",2.1,12.423770228788,13.1827348669501,15.0121249895282,16.3057502434455,17.6163157815309,19.5297837916216,20.345505224382
"23",2.2,12.5023250767731,13.2413209020289,15.020660543402,16.277434466298,17.5495730164371,19.4051644543633,20.1956284649128
"24",2.3,12.5798711027983,13.2997330823099,15.0307046447983,16.2515502718198,17.4859853241654,19.2843968315595,20.0497773785062
"25",2.4,12.6557099425115,13.3571855387689,15.0416099166232,16.2278258121295,17.4258784849491,19.1690444757137,19.9101671773528
"26",2.5,12.7292283042152,13.4130206085913,15.0528522075217,16.20602106428,17.3694477122248,19.0601843780322,19.7783339623115
"27",2.6,12.7998979868925,13.4666952872221,15.0640105960825,16.1859246128049,17.3167884952649,18.9585167594414,19.6552882336996
"28",2.7,12.8672717631552,13.5177663605609,15.0747481655809,16.1673494253814,17.2679224715031,18.8644610420893,19.5416499291719
"29",2.8,12.9309785903609,13.5658773397842,15.0847960907596,16.150129375133,17.2228185330844,18.7782340038266,19.4377583534464
"30",2.9,12.9907180046047,13.6107466682637,15.0939404356076,16.1341163567676,17.1814097182139,18.6999119152054,19.3437593552471
"31",3,13.0462538126675,13.6521569571684,15.1020111927028,16.1191778785015,17.143606536196,18.6294791486413,19.2596732819479
"32",3.1,13.0974147293424,13.6899601528989,15.108871725246,16.1051545510923,17.1092060807096,18.5666402331402,19.1851568298475
"33",3.2,13.1441130480136,13.7241066449619,15.1144033554144,16.091757190305,17.0776561792921,18.5103146408031,19.1188572656554
"34",3.3,13.186319797751,13.7545882360348,15.1184986155118,16.078694290451,17.0483937539314,18.4594056839626,19.0594055894067
"35",3.4,13.2240432185396,13.7814153037145,15.1210599110577,16.0657048981261,17.0209267241688,18.4129773846869,19.0056416013697
"36",3.5,13.2573161092986,13.8046099615896,15.1219983231743,16.0525549437744,16.9948228842347,18.3702242148784,18.9565726855558
"37",3.6,13.2861865946741,13.8242011981472,15.1212326475432,16.0390340912092,16.969700881101,18.3304476042272,18.9113421979159
"38",3.7,13.3107114618784,13.8402214619124,15.1186886056128,16.0249530207163,16.9452228300336,18.2930374832914,18.8692049140993
"39",3.8,13.3309514085008,13.852704295355,15.1142981832399,16.0101410768942,16.9210882203457,18.2574576260097,18.8295077451798
"40",3.9,13.3469676972376,13.8616827229558,15.1079990653605,15.9944442247655,16.8970288479007,18.2232338967873,18.7916744395362
"41",4,13.3588198363435,13.8671881764948,15.0997341444738,15.9777232675585,16.8728045722129,18.1899447448814,18.7551933399752
"42",4.1,13.3665774926245,13.8692621658375,15.0894613486828,15.9598615728652,16.848208465952,18.1572221286153,18.719616433605
"43",4.2,13.370638391423,13.8682486331483,15.0773969108431,15.9409844518402,16.8232712746144,18.124951198059,18.6847631979073
"44",4.3,13.371703832505,13.8647734783609,15.0640008624678,15.9214461613684,16.798248056008,18.0932536709115,18.6507018052784
"45",4.4,13.3704223428984,13.8594180160686,15.0497056792061,15.9015835795364,16.7733855898651,18.0622546464395,18.6175083470007
"46",4.5,13.3673808503014,13.8527100803963,15.034907157339,15.881706772731,16.7489124343105,18.0320714602156,18.5852549860687
"47",4.6,13.3631122420439,13.8451303015185,15.0199681939891,15.8621014425791,16.7250403273982,18.0028140259283,18.5540099934919
"48",4.7,13.3581017746077,13.8371174638462,15.0052220819752,15.8430311089378,16.7019654936355,17.9745852514605,18.5238379089221
"49",4.8,13.352792539467,13.8290731040356,14.9909753927423,15.8247390619712,16.6798698595112,17.9474815061234,18.4947997948364
"50",4.9,13.3475901486324,13.8213654755965,14.9775105079865,15.8074501116544,16.6589221825935,17.9215931204047,18.4669535586926
"51",5,13.342866770542,13.814332982395,14.9650878502843,15.791372159093,16.6392790990654,17.8970049032869,18.4403543218892
"52",5.1,13.3389646215311,13.8082871641565,14.953947854696,15.7766976106882,16.6210860945954,17.8737966650487,18.4150548178639
"53",5.2,13.3361989982282,13.8035153019347,14.9443127165814,15.7636046533872,16.6044784034135,17.8520437358538,18.3911058046701
"54",5.3,13.3348609204587,13.8002826994034,14.9363879452921,15.7522584068173,16.5895818402607,17.8318174722958,18.3685564798111
"55",5.4,13.3351697061964,13.7987870423927,14.9303244971519,15.7427815203903,16.5764944861971,17.8131876927492,18.3474674123233
"56",5.5,13.3371169392901,13.7990088191628,14.9260952974299,15.7351581734654,16.5652261739853,17.7962278525078,18.3279487505758
"57",5.6,13.3406373803206,13.8008750446257,14.9236299587074,15.7293382179576,16.5557630546102,17.781006100202,18.3101142062682
"58",5.7,13.3456688417219,13.8043165609385,14.92286195074,15.7252737819097,16.5480905691306,17.7675829588251,18.2940659783146
"59",5.8,13.3521519457687,13.8092677378018,14.9237283240924,15.7229191280334,16.5421935251634,17.7560118341017,18.279895475946
"60",5.9,13.3600299159091,13.8156662075975,14.926169455562,15.72223052285,16.5380561824925,17.7463395682253,18.2676841229759
"61",6,13.369248397131,13.823452631212,14.9301288139489,15.7231661159427,16.5356623446269,17.7386070201263,18.2575042118323
"62",6.1,13.3797553009498,13.8325704902639,14.9355527442461,15.7256858283889,16.5349954535106,17.7328496572737,18.2494197823691
"63",6.2,13.3915006712724,13.8429659020795,14.9423902685165,15.7297512495271,16.5360386851702,17.729098147309,18.2434875059134
"64",6.3,13.4044365679723,13.8545874543115,14.9505929019286,15.7353255413227,16.5387750446416,17.7273789407388,18.2397575598273
"65",6.4,13.4185169654694,13.8673860565376,14.960114482563,15.742373349647,16.5431874589157,17.7277148383227,18.2382744819
"66",6.5,13.4336976640487,13.8813148066014,14.9709110137863,15.7508607218855,16.5492588670366,17.7301255388711,18.2390779973414
"67",6.6,13.449936211947,13.89632886975,14.9829405180777,15.7607550303187,16.5569723067619,17.7346281648648,18.2422038139994
"68",6.7,13.4671918365695,13.9123853689456,14.9961629013451,15.7720249008017,16.5663109974575,17.741237764702,18.247684383751
