"","Age","0.02","0.05","0.25","0.5","0.75","0.95","0.98"
"17",1.6,66.0864853909676,67.8840105707411,72.3731012352227,75.6892318268831,79.1764820829362,84.513544510846,86.8822190968627
"18",1.7,66.9150528372339,68.7218113027288,73.2232269385405,76.5386950786377,80.0163910360255,85.3214727116116,87.669311316608
"19",1.8,67.7482025040611,69.5646725014206,74.0787346453897,77.3930720842698,80.8601736068904,86.1307979761277,88.4564279260601
"20",1.9,68.5822848045177,70.4086426774826,74.93509844446,78.2475953930248,81.7029919212273,86.9369648174192,89.2392968577534
"21",2,69.4140140761318,71.2501695274521,75.7882668738831,79.0980100185442,82.540537831508,87.7359144052569,90.0140998448512
"22",2.1,70.2404128173213,72.0860383734944,76.6345899188741,79.9404948533012,83.3689514843272,88.5240063947237,90.77739944648
"23",2.2,71.0587659103852,72.9133221283135,77.470760222577,80.7715993862939,84.184755694388,89.2979563681319,91.52608129954
"24",2.3,71.8665826696548,73.7293402082422,78.2937652207696,81.5881921714451,84.9848024691411,90.0547852110244,92.2573078712733
"25",2.4,72.6615651088927,74.5316244909646,79.1008477849032,82.3874184396994,85.7662289987612,90.7917777251075,92.9684810002103
"26",2.5,73.4420115615668,75.3183791792066,79.8900962478921,83.1673779935095,86.5272217427397,91.5073693734413,93.6581805773035
"27",2.6,74.2083765016144,76.0902537345767,80.6627061549227,83.9297121579669,87.2699164479199,92.2044757794919,94.329667924545
"28",2.7,74.9616620929776,76.8485206415475,81.4206529302465,84.6769302448683,87.9973854983589,92.8870106068403,94.9872143475988
"29",2.8,75.7027753171674,77.5943451615703,82.1657591428259,85.411341573664,88.7124406522744,93.5585154128733,95.6346636160913
"30",2.9,76.4325407774895,78.3287990086581,82.8997121091556,86.1350779439099,89.4176627083413,94.2222047158477,96.2754855870197
"31",3,77.1517102703058,79.0528708978967,83.6240785287781,86.8501130610953,90.1154277559418,94.8810063185494,96.9128241438534
"32",3.1,77.8609695873607,79.7674744212441,84.3403165466499,87.5582792494236,90.8079302875386,95.537597154271,97.5495397597978
"33",3.2,78.560943032825,80.4734537392639,85.0497857160475,88.2612819067736,91.4972036237873,96.1944351753676,98.1882472821071
"34",3.3,79.2521960405749,81.1715874764846,85.7537552372549,88.9607120687502,92.1851380294834,96.8537877577004,98.8313494953544
"35",3.4,79.9352361972068,81.8625911266366,86.4534107697117,89.6580573796295,92.8734968406726,97.5177570504454,99.4810669793274
"36",3.5,80.6104999199977,82.5470968674309,87.1498181942233,90.354655027481,93.5638589186143,98.1882079764279,100.139360215738
"37",3.6,81.2781237861594,83.2252753773556,87.8431807064545,91.0506875523651,94.2563471383625,98.8651019976484,100.806093544242
"38",3.7,81.9380056793722,83.8969174921708,88.5329791558038,91.7453722398275,94.9498735352372,99.5468339859965,101.479414656575
"39",3.8,82.5900387292368,84.5618085038212,89.2186937343834,92.4379356306916,95.6433754790197,100.231859528167,102.157551644318
"40",3.9,83.2341223693024,85.2197436316583,89.8998295308135,93.1276455595599,96.3358535718323,100.918739794477,102.83886017266
"41",4,83.8701645915681,85.8705295708595,90.575915695543,93.8138079230601,97.0263652624885,101.60612901629,103.52180771969
"42",4.1,84.4980837553632,86.513985670503,91.2465045616809,94.4957637773278,97.7140193116196,102.292763878348,104.204960308534
"43",4.2,85.1178100108942,87.1499447957979,91.911170736253,95.1728867238129,98.3979709805509,102.977454507962,104.88697130529
"44",4.3,85.7292863869212,87.7782539187703,92.5695101728554,95.8445805485086,99.0774178392817,103.659076804003,105.566571939568
"45",4.4,86.3324695829261,88.3987744732745,93.2211392335277,96.5102770845583,99.7515961066946,104.336565896289,106.242563269693
"46",4.5,86.9273304987861,89.0113825035143,93.8656937454512,97.1694342724406,100.419777450587,105.008910563764,106.91380936596
"47",4.6,87.5138545287782,89.6159686297239,94.5028280563074,97.8215343953843,101.081266186704,105.675148469796,107.579231525832
"48",4.7,88.0920956625345,90.2124898141605,95.132276475058,98.4661633018419,101.735504142601,106.334519969764,108.237986501747
"49",4.8,88.6624035181457,90.8011874544749,95.754116112704,99.103351796473,102.382523987787,106.987133275564,108.890236825932
"50",4.9,89.2252152288327,91.382386845227,96.3685288153688,99.7332692180996,103.022542917392,107.63336392686,109.536451957916
"51",5,89.7809577215688,91.9564029805743,96.9756880530319,100.356077026153,103.655768400788,108.273569194123,110.177077051223
