"","Height","0.02","0.05","0.25","0.5","0.75","0.95","0.98"
"104",55.3,3.26575443339481,3.58619593340771,4.42039853610914,5.06326476495704,5.7595153558958,6.85772470282448,7.35548653742249
"105",55.4,3.27822073977495,3.60076294573462,4.43927134734682,5.0843686363573,5.782039952276,6.88054382755987,7.3777085581895
"106",55.5,3.29070068065599,3.61535947280676,4.45819190197348,5.10551914444465,5.80460239673976,6.90338381670386,7.39994627664176
"107",55.6,3.30319491862908,3.62998585606403,4.47715975650491,5.12671551456231,5.82720194370571,6.92624481247678,7.42220053827527
"108",55.7,3.3157041604131,3.6446424616705,4.49617446435666,5.14795696408197,5.84983784120977,6.94912694745693,7.44447216927157
"109",55.8,3.32822915807735,3.65932968107173,4.51523557582531,5.16924270237303,5.87250933084477,6.97203034431943,7.46676197621842
"110",55.9,3.34077071026044,3.6740479315424,4.53434263806802,5.19057193077309,5.89521564770175,6.99495511559551,7.4890707458712
"111",56,3.35332966338188,3.68879765672163,4.55349519507789,5.21194384255641,5.91795602030931,7.01790136344731,7.51139924494926
"112",56.1,3.36590691284489,3.70357932713608,4.57269278765804,5.2333576229045,5.94072967057576,7.04086917946394,7.53374821997238
"113",56.2,3.37850340422646,3.71839344070775,4.59193495339149,5.25481244887499,5.96353581372959,7.06385864447286,7.55611839713041
"114",56.3,3.3911201344523,3.73324052324567,4.61122122660835,5.27630748937096,5.9863736582609,7.08686982836948,7.57851048218851
"115",56.4,3.40375815295349,3.74812112892005,4.63055113835053,5.29784190511123,6.00924240586436,7.10990278996556,7.60092516042766
"116",56.5,3.41641856280075,3.76303584071593,4.64992421633199,5.31941484859887,6.03214125138056,7.13295757685192,7.62336309661535
"117",56.6,3.4291025218134,3.77798527086568,4.66933998489656,5.34102546409106,6.05506938273928,7.15603422527992,7.64582493501006
"118",56.7,3.44181124363882,3.7929700612577,4.68879796497173,5.36267288756818,6.07802598090241,7.17913276005805,7.66831129939558
"119",56.8,3.45454599879841,3.8079908838195,4.70829767401906,5.38435624670306,6.10101021980755,7.2022531944651,7.69082279314546
"120",56.9,3.46730811569595,3.82304844087337,4.72783862598106,5.40607466083054,6.1240212663124,7.22539553017943,7.71335999931704
"121",57,3.48009898158367,3.83814346546188,4.74742033122415,5.42782724091662,6.14705828013926,7.24855975722322,7.73592348077294
"122",57.1,3.49292004348142,3.85327672164144,4.7670422964774,5.44961308952743,6.17012041381984,7.27174585392174,7.75851378032968
"123",57.2,3.50577280904416,3.86844900474142,4.78670402476748,5.4714313007982,6.19320681264055,7.2949537868775,7.78113142093261
"124",57.3,3.51865884737276,3.88366114158696,4.80640501535014,5.49328096040321,6.21631661458962,7.31818351096053,7.80377690585822
"125",57.4,3.53157978976222,3.89891399068195,4.82614476363602,5.51516114552371,6.23944895030228,7.3414349693102,7.82645071893811
"126",57.5,3.54453733038279,3.91420844235123,4.8459227611138,5.53707092481801,6.26260294300919,7.36470809335416,7.84915332481048
"127",57.6,3.55753322688726,3.92954541883794,4.86573849526754,5.5590093583897,6.2857777084832,7.38800280283862,7.87188516919235
"128",57.7,3.57056930093932,3.94492587435486,4.88559144949064,5.58097549775733,6.30897235498854,7.41131900587433,7.89464667917675
"129",57.8,3.58364743865625,3.9603507950857,4.90548110299404,5.60296838582255,6.33218598322866,7.43465659899371,7.91743826354984
"130",57.9,3.59676959096041,3.97582119913518,4.92540693071086,5.62498705683972,6.35541768629659,7.45801546722328,7.94026031313185
"131",58,3.60993777383233,3.99133813642378,4.94536840319514,5.64703053638408,6.37866654962417,7.48139548416711,7.96311320113709
"132",58.1,3.62315406845964,4.00690268852587,4.96536498651688,5.66909784132144,6.4019316509338,7.50479651210509,7.98599728355668
"133",58.2,3.63642062127432,4.0225159684469,4.98539614215075,5.69118797977597,6.42521206018851,7.52821840210107,8.00891289955873
"134",58.3,3.64973964387237,4.03817912033868,5.00546132686107,5.71329995109993,6.44850683954513,7.55166099412634,8.03186037191113
"135",58.4,3.66311341280811,4.05389331914826,5.02555999258043,5.73543274584154,6.47181504330583,7.57512411719247,8.05484000742091
"136",58.5,3.67654426925699,4.06965977019929,5.04569158628402,5.75758534571424,6.49513571787205,7.59860758949846,8.07785209739478
"137",58.6,3.69003461853924,4.08547970870192,5.06585554985812,5.77975672356502,6.5184679016981,7.62211121858846,8.10089691811709
"138",58.7,3.70358692949781,4.10135439918927,5.08605131996327,5.80194584334303,6.54181062524564,7.64563480152169,8.12397473134663
"139",58.8,3.71720373372354,4.11728513487785,5.10627832789245,5.82415166006845,6.56516291093942,7.66917812505471,8.14708578483244
"140",58.9,3.73088762462037,4.13327323694896,5.12653599942321,5.84637311980087,6.58852377312289,7.69274096583443,8.17023031284675
"141",59,3.74464125630397,4.14932005374868,5.14682375466412,5.86860915960729,6.61189221801439,7.71632309060251,8.19340853673586
"142",59.1,3.75846734232738,4.16542695990494,5.16714100789678,5.89085870753169,6.63526724366572,7.73992425641332,8.21662066549122
"143",59.2,3.77236865422626,4.1815953553576,5.18748716741036,5.91312068256217,6.65864783991867,7.76354421086026,8.23986689633507
"144",59.3,3.78634801987856,4.19782666430142,5.2078616353322,5.93539399460032,6.68203298836495,7.78718269231665,8.2631474153275
"145",59.4,3.80040832167162,4.21412233403827,5.22826380745166,5.95767754442922,6.70542166230528,7.81083943018644,8.28646239798989
"146",59.5,3.81455249447147,4.23048383373756,5.24869307303859,5.97997022368187,6.72881282670974,7.83451414516703,8.30981200994724
"147",59.6,3.82878352338857,4.24691265310258,5.26914881465546,6.00227091480881,6.75220543817793,7.85820654952274,8.33319640758803
"148",59.7,3.8431044413358,4.26341030094232,5.28963040796513,6.02457849104764,6.77559844490215,7.88191634737271,8.35661573874579
"149",59.8,3.85751832637303,4.27997830364573,5.31013722153121,6.04689181639016,6.79899078662868,7.90564323498739,8.38007014339638
"150",59.9,3.87202829883536,4.29661820355891,5.33066861661351,6.06920974555089,6.82238139462127,7.92938690109886,8.40355975437688
"151",60,3.88663751824113,4.31333155726347,5.35122394695788,6.09153112393544,6.8457691916255,7.95314702722336,8.42708469812439
"152",60.1,3.90134917997692,4.33011993375552,5.37180255857948,6.11385478760793,6.8691530918327,7.97692328799466,8.45064509543394
"153",60.2,3.91616651175796,4.34698491252564,5.39240378954172,6.1361795632602,6.89253200084676,8.0007153515125,8.47424106224005
"154",60.3,3.93109276986199,4.36392808153848,5.41302696972807,6.15850426817882,6.9159048156494,8.024522879701,8.49787271041697
"155",60.4,3.94613123513665,4.38095103511347,5.43367142060895,6.18082771021328,6.93927042456733,8.0483455286814,8.52154014860286
"156",60.5,3.96128520878066,4.39805537170686,5.45433645500356,6.20314868774458,6.96262770724107,8.07218294915913,8.54524348304792
"157",60.6,3.97655800789981,4.4152426915953,5.47502137683497,6.22546598965213,6.98597553459238,8.09603478682187,8.56898281848391
"158",60.7,3.99195296084069,4.43251459446371,5.49572548088133,6.24777839528276,7.00931276879519,8.11990068275482,8.59275825902174
"159",60.8,4.00747340230471,4.44987267689735,5.51644805252048,6.27008467441786,7.03263826324511,8.1437802738676,8.61656990907209
"160",60.9,4.02312266824733,4.46731852978133,5.53718836746968,6.29238358724094,7.05595086253035,8.16767319333673,8.64041787429367
"161",61,4.03890409056811,4.48485373561006,5.55794569152132,6.31467388430664,7.0792494024053,8.19157907106534,8.66430226257167
"162",61.1,4.05482090834088,4.50247982193257,5.57871929514732,6.33695433580861,7.10253273394366,8.21549751959282,8.68822314381869
"163",61.2,4.07087466796706,4.52019742075511,5.59950873686013,6.3592242903438,7.12580018474524,8.23942785894418,8.71217976925365
"164",61.3,4.08706530266269,4.53800631229878,5.62031384327345,6.38148363637653,7.1490515274066,8.26336914431134,8.73617064213439
"165",61.4,4.10339259615493,4.5559061955004,5.64113444562674,6.40373228335267,7.17228655140261,8.28732042691799,8.76019425308071
"166",61.5,4.11985624099739,4.57389671885797,5.66197036957747,6.42597014142436,7.19550504635385,8.3112807636743,8.78424910762357
"167",61.6,4.1364558395953,4.59197748112601,5.68282143529185,6.4481971214519,7.21870680202652,8.33524921670667,8.80833372515656
"168",61.7,4.15319090535981,4.6101480320657,5.70368745754042,6.4704131350087,7.24189160833657,8.35922485290801,8.83244663792945
"169",61.8,4.17006086398534,4.62840787324501,5.72456824579388,6.49261809438344,7.26505925535116,8.38320674349931,8.85658639007283
"170",61.9,4.1870650548454,4.64675645888771,5.74546360432195,6.51481191258317,7.28820953329194,8.40719396360759,8.88075153665867
"171",62,4.20420273250124,4.66519319676881,5.76637333229492,6.53699450333731,7.31134223254002,8.43118559185957,8.90494064279486
"172",62.1,4.22147306831718,4.68371744915256,5.78729722388605,6.55916578109998,7.33445714363959,8.45518070998702,8.92915228274888
"173",62.2,4.23887515217685,4.70232853377181,5.80823506837709,6.58132566105414,7.35755405730439,8.47917840244831,8.95338503910442
"174",62.3,4.25640799429388,4.72102572484449,5.82918665026433,6.60347405911407,7.38063276442289,8.5031777560609,8.97763750194486
"175",62.4,4.27407052711074,4.73980825412563,5.85015174936705,6.62561089192893,7.40369305606534,8.52717785964821,9.00190826806654
"176",62.5,4.29186160727916,4.75867531199131,5.87113014093716,6.64773607688596,7.42673472349119,8.55117780369875,9.02619594021879
"177",62.6,4.30978001771537,4.7776260485521,5.89212159577036,6.66984953211401,7.4497575581575,8.57517668003784,9.05049912637072
"178",62.7,4.32782446972345,4.7966595747926,5.91312588031756,6.69195117648564,7.47276135172634,8.5991735815095,9.07481643900156
"179",62.8,4.34599360518044,4.81577496373566,5.93414275679967,6.71404092962244,7.49574589607677,8.62316760167471,9.0991464944207
"180",62.9,4.36428599877553,4.83497125162604,5.95517198332038,6.73611871189635,7.51871098331269,8.64715783451554,9.12348791210564
"181",63,4.38270016029748,4.85424743913306,5.97621331398164,6.75818444443348,7.54165640577442,8.6711433741543,9.14783931406745
"182",63.1,4.40123453696329,4.87360249256837,5.99726649899977,6.78023804911781,7.56458195605084,8.69512331458368,9.17219932423883
"183",63.2,4.41988751578124,4.89303534511625,6.0183312848219,6.8022794485946,7.58748742699186,8.71909674940771,9.19656656788428
"184",63.3,4.43865742594189,4.9125448980732,6.03940741424181,6.82430856627244,7.61037261172003,8.74306277159146,9.22093967103004
"185",63.4,4.45754254123095,4.93213002209567,6.06049462651815,6.84632532632782,7.63323730364587,8.7670204732255,9.24531725991949
"186",63.5,4.47654108245734,4.95178955845177,6.08159265749119,6.86832965370773,7.65608129648159,8.79096894529796,9.26969796048664
"187",63.6,4.49565121989051,4.97152232027546,6.10270123970055,6.89032147413315,7.67890438425655,8.81490727747876,9.29408039785192
"188",63.7,4.51487107570112,4.99132709382034,6.12382010250252,6.91230071410218,7.70170636133311,8.8388345579137,9.31846319583784
"189",63.8,4.53419872639939,5.01120263971097,6.14494897218767,6.93426730089359,7.72448702242374,8.86274987302992,9.34284497650577
"190",63.9,4.55363220526541,5.03114769418917,6.1660875720978,6.95622116256983,7.7472461626081,8.88665230735082,9.36722435971184
"191",64,4.57316950476639,5.05116097035347,6.18723562274309,6.97816222798065,7.76998357735178,8.91054094332259,9.39159996268385
"192",64.1,4.59280857895562,5.07124115938916,6.20839284191819,7.00009042676602,7.79269906252483,8.93441486114994,9.41597039961678
"193",64.2,4.61254734584823,5.09138693178732,6.22955894481804,7.0220056893592,7.81539241442132,8.95827313864279,9.44033428128843
"194",64.3,4.6323836897698,5.11159693855133,6.25073364415417,7.04390794699134,7.83806342978147,8.98211485107544,9.46469021469692
"195",64.4,4.65231546367244,5.13186981238758,6.2719166502682,7.06579713169324,7.86071190581115,9.00593907105231,9.48903680271347
"196",64.5,4.67234049141539,5.15220416888048,6.29310767124628,7.08767317629951,7.88333764020504,9.02974486838755,9.51337264375855
"197",64.6,4.69245657000568,5.17259860764891,6.31430641303187,7.10953601445156,7.90594043116916,9.05353130999376,9.53769633149583
"198",64.7,4.71266147179563,5.19305171348332,6.33551257953803,7.13138558060123,7.92852007744499,9.07729745978215,9.56200645454685
"199",64.8,4.73295294663385,5.21356205746148,6.35672587275817,7.15322181001382,7.95107637833361,9.10104237857264,9.5863015962245
"200",64.9,4.75332872396672,5.23412819804205,6.37794599287588,7.17504463877131,7.97360913372089,9.12476512401501,9.61058033428673
"201",65,4.77378651488782,5.25474868213474,6.39917263837411,7.19685400377624,7.99611814410429,9.148464750522,9.63484124071128
"202",65.1,4.79432401413257,5.27542204614545,6.42040550614223,7.21864984275451,8.0186032106191,9.17214030921171,9.65908288148894
"203",65.2,4.81493890201607,5.29614681699609,6.44164429158249,7.24043209425916,8.04106413506666,9.19579084786258,9.68330381643854
"204",65.3,4.83562884631188,5.31692151311714,6.46288868871401,7.26220069767262,8.06350071994165,9.2194154108774,9.70750259904031
"205",65.4,4.85639150407087,5.33774464541409,6.48413839027782,7.28395559321221,8.08591276846396,9.24301303926326,9.7316777762948
"206",65.5,4.87722452337692,5.35861471820371,6.50539308783638,7.30569672193056,8.10830008460528,9.26658277061556,9.75582788859501
"207",65.6,4.89812554504054,5.37953023012383,6.52665247187644,7.32742402572219,8.13066247312397,9.2901236391226,9.77995146962928
"208",65.7,4.91909220422692,5.40048967501137,6.54791623190552,7.34913744732398,8.15299973959331,9.31363467557289,9.80404704629608
"209",65.8,4.94012213201951,5.4214915427523,6.56918405655037,7.37083693032039,8.17531169043631,9.33711490738118,9.82811313864797
"210",65.9,4.9612129569172,5.44253432010016,6.59045563365158,7.3925224191458,8.19759813295776,9.36056335862216,9.852148259853
"211",66,4.98236230626546,5.4636164914646,6.61173065035769,7.41419385908854,8.21985887537929,9.38397905007888,9.87615091618117
"212",66.1,5.00356780762058,5.48473653966876,6.63300879321715,7.43585119629433,8.24209372687434,9.40736099930226,9.90011960701241
"213",66.2,5.02482709004684,5.50589294667502,6.65428974826734,7.45749437776835,8.26430249760239,9.43070822068114,9.92405282486539
"214",66.3,5.04613778534748,5.52708419428065,6.6755732011241,7.47912335138039,8.28648499874756,9.45401972552905,9.94794905545428
"215",66.4,5.06749752922848,5.54830876478107,6.69685883706715,7.50073806586698,8.30864104255452,9.47729452217939,9.97180677776436
"216",66.5,5.0889039623963,5.56956514160248,6.718146341125,7.52233847083547,8.33077044236741,9.50053161609598,9.99562446415444
"217",66.6,5.1103547315896,5.59085180990273,6.73943539815721,7.5439245167671,8.35287301266831,9.52373000999511,10.0194005804818
"218",66.7,5.13184749054562,5.61216725714128,6.76072569293481,7.56549615502029,8.37494856911684,9.54688870398078,10.043133586252
"219",66.8,5.15337990090181,5.63350997361793,6.78201691021878,7.58705333783384,8.39699692859034,9.57000669569296,10.0668219347934
"220",66.9,5.17494963303374,5.65487845298115,6.80330873483733,7.60859601833139,8.41901790922628,9.59308298047075,10.090464073458
"221",67,5.19655436682948,5.67627119270503,6.82460085175955,7.63012415052361,8.44101133046278,9.6161165515257,10.1140584438452
